Mach, CD_Power_On
6.24, 0.158410082781582
6.25, 0.158234065282457
6.26, 0.158058329301677
6.27, 0.157882864230767
6.28, 0.157707679063536
6.29, 0.157532763096086
6.30, 0.157358125426806
6.31, 0.157183743538578
6.32, 0.157009640175562
6.33, 0.156835809956941
6.34, 0.156662237621185
6.35, 0.156488938014253
6.36, 0.156315911954929
6.37, 0.156143136972826
6.38, 0.155970635559619
6.39, 0.155798403770104
6.40, 0.155626423978924
6.41, 0.15545471216702
6.42, 0.15528325913422
6.43, 0.155112072555958
6.44, 0.154941134873364
6.45, 0.154770472118976
6.46, 0.154600056717513
6.47, 0.154429894727045
6.48, 0.154259995202709
6.49, 0.154090350744907
6.50, 0.153920956193555
6.51, 0.153751826345136
6.52, 0.153582936164596
6.53, 0.153414314618145
6.54, 0.153245934466678
6.55, 0.153077801568242
6.56, 0.152909926881973
6.57, 0.152742289568024
6.58, 0.152574918888846
6.59, 0.152407782637616
6.60, 0.152240891562671
6.61, 0.152074254933263
6.62, 0.15190786212093
6.63, 0.151741700647278
6.64, 0.151575803097628
6.65, 0.151410133907984
6.66, 0.151244707101258
6.67, 0.151079527723653
6.68, 0.150914590443464
6.69, 0.150749888706429
6.70, 0.150585426487777
6.71, 0.150421200036263
6.72, 0.150257210069833
6.73, 0.150093465884825
6.74, 0.149929955279002
6.75, 0.14976666916313
6.76, 0.149603626740247
6.77, 0.149440817415634
6.78, 0.149278238814032
6.79, 0.149115901836913
6.80, 0.148953785796217
6.81, 0.148791898536658
6.82, 0.148630250852901
6.83, 0.148468822063517
6.84, 0.148307628776978
6.85, 0.148146664293296
6.86, 0.147985926481638
6.87, 0.147825403526027
6.88, 0.147665115907969
6.89, 0.147505053159191
6.90, 0.147345213083061
6.91, 0.147185596554717
6.92, 0.147026212812417
6.93, 0.146867029778663
6.94, 0.146708088322364
6.95, 0.146549357588267
6.96, 0.146390845617811
6.97, 0.146232563273803
6.98, 0.146074489707446
6.99, 0.145916632978907
7.00, 0.14576846791179
7.01, 0.145640169748986
7.02, 0.145512235774185
7.03, 0.145384671981243
7.04, 0.14525745741708
7.05, 0.145130611772836
7.06, 0.145004112104713
7.07, 0.144877968533827
7.08, 0.14475218853367
7.09, 0.144626751281366
7.10, 0.144501665102682
7.11, 0.144376939276287
7.12, 0.144252552141177
7.13, 0.144128511817656
7.14, 0.144004817612511
7.15, 0.143881467942447
7.16, 0.143758462196478
7.17, 0.143635798442941
