Mach, CD_Power_Off
2.69, 0.315192036161332
2.70, 0.314511255587735
2.71, 0.313833637973582
2.72, 0.313159136227144
2.73, 0.312487722166234
2.74, 0.311819349143459
2.75, 0.311153989590743
2.76, 0.310491603024343
2.77, 0.309832155588243
2.78, 0.309175612990989
2.79, 0.308521926141409
2.80, 0.307871066603942
2.81, 0.307223009980951
2.82, 0.306577692670232
2.83, 0.305935106734636
2.84, 0.305295208745695
2.85, 0.304657959216407
2.86, 0.304023326500824
2.87, 0.303391265994698
2.88, 0.302761754798554
2.89, 0.302134750619696
2.90, 0.301510225207776
2.91, 0.300888130370687
2.92, 0.300268443271404
2.93, 0.299651126038314
2.94, 0.299036146541793
2.95, 0.298423451691383
2.96, 0.297813034682663
2.97, 0.297204846646936
2.98, 0.296598850852373
2.99, 0.295995014414611
3.00, 0.295393310750957
3.01, 0.294868581053042
3.02, 0.294379792011759
3.03, 0.293892603076557
3.04, 0.29340701987988
3.05, 0.292923055519346
3.06, 0.29244070042347
3.07, 0.291959949192855
3.08, 0.291480786390302
3.09, 0.291003231110619
3.10, 0.290527268363716
3.11, 0.290052901401968
3.12, 0.28958013556559
3.13, 0.289108939268475
3.14, 0.288639342544725
3.15, 0.288171328540373
3.16, 0.287704881821364
3.17, 0.287240006984081
3.18, 0.286776721937689
3.19, 0.28631500096487
3.20, 0.285854848187466
3.21, 0.285396261638675
3.22, 0.284939226271294
3.23, 0.284483754673308
3.24, 0.284029846056883
3.25, 0.283577473849154
3.26, 0.283126646936298
3.27, 0.282677377494445
3.28, 0.282229640906941
3.29, 0.281783443769707
3.30, 0.281338779829301
3.31, 0.28089564362293
3.32, 0.280454036397166
3.33, 0.280013937947428
3.34, 0.27957537528854
3.35, 0.279138316957288
3.36, 0.278702771082524
3.37, 0.27826873498164
3.38, 0.27783619683483
3.39, 0.277405159531656
3.40, 0.276975621337536
3.41, 0.276547569363954
3.42, 0.276120996598078
3.43, 0.275695921236914
3.44, 0.275272314330286
3.45, 0.274850169668665
3.46, 0.274429509295842
3.47, 0.274010306028132
3.48, 0.273592561699152
3.49, 0.273176279466945
