Mach, CD_Power_Off
5.85, 0.175032483558232
5.86, 0.174773498114941
5.87, 0.174514609845822
5.88, 0.174255822199258
5.89, 0.173997108534257
5.90, 0.173738459808382
5.91, 0.173479869501688
5.92, 0.173221346180661
5.93, 0.172962867709814
5.94, 0.172704431078208
5.95, 0.172446019553694
5.96, 0.172187638299341
5.97, 0.171929264675181
5.98, 0.171670901659141
5.99, 0.171412534724603
6.00, 0.171154173313389
6.01, 0.170915115645171
6.02, 0.170698369769997
6.03, 0.170482091627806
6.04, 0.170266265575678
6.05, 0.170050903523021
6.06, 0.16983598997179
6.07, 0.169621524212971
6.08, 0.169407515516902
6.09, 0.169193963368178
6.10, 0.168980852357037
6.11, 0.168768194273715
6.12, 0.168555973651869
6.13, 0.16834419055244
6.14, 0.168132853204061
6.15, 0.167921959844444
6.16, 0.167711500525095
6.17, 0.167501469786167
6.18, 0.167291877803088
6.19, 0.167082710962484
6.20, 0.166873971326274
6.21, 0.166665675092709
6.22, 0.16645779066155
6.23, 0.166250334677828
6.24, 0.166043298791116
6.25, 0.165836678005963
6.26, 0.165630482219734
6.27, 0.165424699974868
6.28, 0.165219339422204
6.29, 0.165014389020939
6.30, 0.164809857038569
6.31, 0.164605720133046
6.32, 0.164402000229508
6.33, 0.164198691133982
6.34, 0.163995776777594
6.35, 0.163793271204718
6.36, 0.163591174438271
6.37, 0.163389463217668
6.38, 0.163188159250004
6.39, 0.162987257811064
6.40, 0.162786740502011
6.41, 0.162586622535783
6.42, 0.162386893949641
6.43, 0.162187561661838
6.44, 0.161988607361668
6.45, 0.161790056335135
6.46, 0.161591880265676
6.47, 0.161394084475294
6.48, 0.161196677288225
6.49, 0.160999650579098
6.50, 0.16080299846714
6.51, 0.160606735033186
6.52, 0.160410834531535
6.53, 0.160215325222709
6.54, 0.160020179166831
6.55, 0.159825401526059
6.56, 0.159631002568472
6.57, 0.159436960767971
6.58, 0.159243304705509
6.59, 0.159050001497487
6.60, 0.158857061220149
6.61, 0.158664492475296
6.62, 0.158472283971622
6.63, 0.158280422572456
6.64, 0.158088940209374
6.65, 0.157897800669132
6.66, 0.157707017329846
6.67, 0.157516594597353
6.68, 0.157326526503962
6.69, 0.157136805863779
6.70, 0.156947436024716
6.71, 0.156758412612492
6.72, 0.156569735726265
6.73, 0.156381414047798
6.74, 0.156193434764452
6.75, 0.156005788180746
6.76, 0.155818492897575
6.77, 0.15563153772216
6.78, 0.155444919685227
6.79, 0.15525864909825
6.80, 0.155072704687152
6.81, 0.154887093714579
6.82, 0.154701826397051
6.83, 0.15451688147888
6.84, 0.154332274998135
6.85, 0.154147999688256
6.86, 0.153964052855631
6.87, 0.153780422125273
6.88, 0.153597127423412
6.89, 0.153414157730212
6.90, 0.153231510301152
6.91, 0.153049185467129
6.92, 0.152867191925783
6.93, 0.152685497062593
6.94, 0.152504141213005
6.95, 0.152323092991842
6.96, 0.152142359914124
6.97, 0.151961952319726
6.98, 0.151781848840367
6.99, 0.151602057020162
7.00, 0.151432051170062
7.01, 0.151282006023677
7.02, 0.151132418358769
7.03, 0.150983293666582
7.04, 0.150834610494726
7.05, 0.150686388038296
7.06, 0.1505386028607
7.07, 0.150391264593477
7.08, 0.150244380223739
7.09, 0.1500979284454
7.10, 0.149951917104166
7.11, 0.149806355001766
7.12, 0.149661220003352
7.13, 0.149516519758466
7.14, 0.149372253106176
7.15, 0.149228417998502
7.16, 0.149085013362774
7.17, 0.14894203680863
7.18, 0.148799497447746
7.19, 0.148657360595233
7.20, 0.148515658733134
7.21, 0.14837437744569
7.22, 0.148233515541919
7.23, 0.148093062039359
7.24, 0.147953033552075
7.25, 0.147813410355861
7.26, 0.147674210037658
7.27, 0.147535410563477
7.28, 0.147397020919287
7.29, 0.147259037761056
7.30, 0.147121471250894
7.31, 0.14698428915912
7.32, 0.146847520690392
7.33, 0.146711152333444
7.34, 0.146575185429739
7.35, 0.146439605729707
7.36, 0.146304432058262
7.37, 0.146169643453314
7.38, 0.14603524789235
7.39, 0.145901244324067
7.40, 0.145767631868206
7.41, 0.145634407105134
7.42, 0.145501569259928
7.43, 0.145369107386608
7.44, 0.145237029216803
7.45, 0.14510534514669
7.46, 0.1449740295552
7.47, 0.14484309610833
7.48, 0.144712528044166
7.49, 0.14458234807449
7.50, 0.144452542820394
7.51, 0.144323101527411
7.52, 0.144194031987497
7.53, 0.144065333347898
7.54, 0.143936993515291
7.55, 0.1438090317386
7.56, 0.143681435839084
7.57, 0.143554184967312
7.58, 0.143427318240045
7.59, 0.143300802422276
7.60, 0.14317463902594
7.61, 0.143048844827101
7.62, 0.14292339655583
7.63, 0.142798307035423
7.64, 0.14267357057609
7.65, 0.142549188846638
7.66, 0.142425149639176
7.67, 0.14230145990296
7.68, 0.142178122158963
7.69, 0.142055132216886
7.70, 0.141932488078188
7.71, 0.141810181122036
7.72, 0.141688218325465
7.73, 0.141566597595008
7.74, 0.141445319389084
7.75, 0.141324370486631
7.76, 0.141203762364181
7.77, 0.141083490975985
7.78, 0.140963556343884
7.79, 0.140843946647201
7.80, 0.140724682309058
7.81, 0.140605739009734
7.82, 0.1404871193856
7.83, 0.140368838073769
7.84, 0.140250876555835
7.85, 0.140133243049624
7.86, 0.140015935428872
7.87, 0.139898943064939
7.88, 0.139782275050486
7.89, 0.139665930658025
7.90, 0.139549906880639
7.91, 0.139434194047968
7.92, 0.139318800321401
7.93, 0.139203724875678
7.94, 0.139088954709681
7.95, 0.138974512407372
7.96, 0.138860365076963
7.97, 0.138746539572813
7.98, 0.13863301526449
7.99, 0.138519804702923
8.00, 0.138406901560732
8.01, 0.138294298492544
8.02, 0.13818200246359
8.03, 0.138070013909685
8.04, 0.13795832980771
8.05, 0.137846940594424
8.06, 0.137735854414251
8.07, 0.137625060448874
8.08, 0.137514574979736
8.09, 0.137404383334067
8.10, 0.137294477639601
8.11, 0.13718486928075
8.12, 0.137075568268214
8.13, 0.136966543209971
8.14, 0.13685781216899
8.15, 0.136749373311179
8.16, 0.136641229150697
8.17, 0.136533364659865
8.18, 0.136425788202135
8.19, 0.136318495480822
8.20, 0.136211497050638
8.21, 0.136104775730126
8.22, 0.13599833160873
8.23, 0.135892173174224
8.24, 0.135786297362432
8.25, 0.135680703623971
8.26, 0.135575384451901
8.27, 0.135470342918194
8.28, 0.135365573500261
8.29, 0.135261082320147
8.30, 0.135156867586281
8.31, 0.135052923137318
8.32, 0.13494925075129
8.33, 0.134845844971004
8.34, 0.134742723112187
8.35, 0.134639854652734
8.36, 0.134537266561187
8.37, 0.134434941407828
8.38, 0.134332876537978
8.39, 0.134231089028076
8.40, 0.134129550681144
8.41, 0.134028288578787
8.42, 0.133927281917169
8.43, 0.133826543354339
8.44, 0.133726058067072
8.45, 0.133625833364988
8.46, 0.133525865693049
8.47, 0.133426157521469
8.48, 0.133326708999782
8.49, 0.133227512673938
8.50, 0.133128573563102
8.51, 0.133029883598031
8.52, 0.132931459687924
8.53, 0.132833271456404
8.54, 0.132735340083446
8.55, 0.132637663134758
8.56, 0.132540236940045
8.57, 0.132443055983255
8.58, 0.132346117274916
8.59, 0.132249427631749
8.60, 0.132152989206679
8.61, 0.132056788738427
8.62, 0.131960837211301
8.63, 0.131865124256804
8.64, 0.131769656156547
8.65, 0.131674436380874
8.66, 0.131579448354818
8.67, 0.13148470639952
8.68, 0.131390197011247
8.69, 0.131295920706962
8.70, 0.131201894737857
8.71, 0.13110810150666
8.72, 0.131014536814206
8.73, 0.13092121147684
8.74, 0.130828115497278
8.75, 0.130735255937734
8.76, 0.130642632274584
8.77, 0.130550235242355
8.78, 0.130458074918378
8.79, 0.130366136598101
8.80, 0.130286076038144
8.81, 0.130213184213516
8.82, 0.130140478097759
8.83, 0.13006795255736
8.84, 0.129995615201802
8.85, 0.129923452963973
8.86, 0.129851487991372
8.87, 0.129779686841687
8.88, 0.129708073893801
8.89, 0.129636633957569
8.90, 0.129565376201425
8.91, 0.129494304330386
8.92, 0.129423403936414
8.93, 0.12935267612064
8.94, 0.129282127828341
8.95, 0.129211761519347
8.96, 0.129141565492224
8.97, 0.129071550080871
8.98, 0.129001702335911
8.99, 0.1289320232665
9.00, 0.128862533310501
9.01, 0.128793198644488
9.02, 0.128724041259544
9.03, 0.128655061197449
9.04, 0.128586244360672
9.05, 0.128517593700175
9.06, 0.128449127827599
9.07, 0.128380816789862
9.08, 0.128312677072546
9.09, 0.12824471308231
9.10, 0.128176909856658
9.11, 0.128109268420156
9.12, 0.128041806997413
9.13, 0.127974494108882
9.14, 0.127907356296068
9.15, 0.127840384345474
9.16, 0.127773561994459
9.17, 0.12770691776839
9.18, 0.127640430577248
9.19, 0.127574103006034
9.20, 0.127507943189142
9.21, 0.127441945599561
9.22, 0.127376096010496
9.23, 0.12731041285992
9.24, 0.127244892352993
9.25, 0.127179526309261
9.26, 0.127114322392234
9.27, 0.1270492745524
9.28, 0.126984386970999
9.29, 0.126919652628234
9.30, 0.126855068036257
9.31, 0.126790647050179
9.32, 0.126726383083231
9.33, 0.126662273672012
9.34, 0.12659831010342
9.35, 0.126534507687708
9.36, 0.126470850620629
9.37, 0.126407356243281
9.38, 0.126344005947041
9.39, 0.126280814568625
9.40, 0.126217758714828
9.41, 0.126154867038756
9.42, 0.126092123407811
9.43, 0.126029525982676
9.44, 0.125967080613116
9.45, 0.125904780397182
9.46, 0.125842632242793
9.47, 0.125780629444749
9.48, 0.125718768240499
9.49, 0.125657059320364
9.50, 0.125595502781119
9.51, 0.125534085735983
9.52, 0.125472810034431
9.53, 0.125411685498376
9.54, 0.125350701072769
9.55, 0.125289856681593
9.56, 0.125229159143256
9.57, 0.125168613219002
9.58, 0.125108190894074
9.59, 0.125047929638356
9.60, 0.12498779298972
9.61, 0.124927806291463
9.62, 0.124867961532862
9.63, 0.124808257638421
9.64, 0.124748685248804
9.65, 0.12468925835529
9.66, 0.124629968243537
9.67, 0.124570820392373
9.68, 0.124511805016807
9.69, 0.124452927284638
9.70, 0.124394186091794
9.71, 0.124335581821213
9.72, 0.124277115899351
9.73, 0.124218782225247
9.74, 0.124160583542891
9.75, 0.124102521659594
9.76, 0.124044588648632
9.77, 0.123986797734823
9.78, 0.12392913663611
9.79, 0.123871602971363
9.80, 0.123814210068196
9.81, 0.123756944096725
9.82, 0.1236998157798
9.83, 0.123642813217979
9.84, 0.12358593994254
9.85, 0.123529201349254
9.86, 0.123472586714005
9.87, 0.123416103233384
9.88, 0.123359750514654
9.89, 0.123303533149591
9.90, 0.123247432924258
9.91, 0.123191463311182
9.92, 0.123135629199398
9.93, 0.1230799187984
9.94, 0.123024329840556
9.95, 0.122968875766913
9.96, 0.12291353188297
9.97, 0.122858328252294
9.98, 0.122803236467914
9.99, 0.122748289596321
10.00, 0.122693447916623
10.01, 0.122679582793844
10.02, 0.122663411911114
10.03, 0.122647295567571
10.04, 0.122631214192797
10.05, 0.122615172522002
10.06, 0.12259918220579
10.07, 0.122583228886952
10.08, 0.122567313143488
10.09, 0.122551445948003
10.10, 0.122535620007101
10.11, 0.122519840585574
10.12, 0.122504099712025
10.13, 0.122488397386456
10.14, 0.122472731002261
10.15, 0.12245711471665
10.16, 0.122441546879018
10.17, 0.122426004404761
10.18, 0.122410419900483
10.19, 0.122393502888185
10.20, 0.122376643745866
10.21, 0.122359829288923
10.22, 0.12234305174596
10.23, 0.122326332172975
10.24, 0.122309658735972
10.25, 0.122293032212947
10.26, 0.122276450375299
10.27, 0.122259916902235
10.28, 0.122243428114547
10.29, 0.122226984984839
10.30, 0.122210598091111
10.31, 0.122194245304759
10.32, 0.122177940304993
10.33, 0.122161691541206
10.34, 0.122145473500191
10.35, 0.122129305474366
10.36, 0.122113188271313
10.37, 0.122097110983449
10.38, 0.122081083840357
10.39, 0.122065094583851
10.40, 0.122049157600721
10.41, 0.122033253090968
10.42, 0.122017407240405
10.43, 0.122001592212614
10.44, 0.121985833237409
10.45, 0.121970108764185
10.46, 0.121954433857734
10.47, 0.121938797132473
10.48, 0.121923200173985
10.49, 0.121907661296687
10.50, 0.121892151408162
10.51, 0.121876697094223
10.52, 0.121861274475662
10.53, 0.121845896753687
10.54, 0.121830568120485
10.55, 0.121815276990473
10.56, 0.121800024371235
10.57, 0.121784814619979
10.58, 0.121769651693914
10.59, 0.121754524572019
10.60, 0.121739442346709
10.61, 0.121724402311383
10.62, 0.121709394944038
10.63, 0.121694439188676
10.64, 0.121679513494692
10.65, 0.121664639312691
10.66, 0.121649799449277
10.67, 0.121635011097845
10.68, 0.121620250101188
10.69, 0.121605532267118
10.70, 0.121590855945031
10.71, 0.121576221234926
10.72, 0.121561620494993
10.73, 0.121547059881459
10.74, 0.121532545944699
